cycle: 253000 type: 2 addr: 622698 hit: 0.985462 busy cnt: 2427 flush_cnt: 0 w_atten: 0
cycle: 257000 type: 2 addr: 636319 hit: 0.933783 busy cnt: 2481 flush_cnt: 0 w_atten: 0
cycle: 259000 type: 2 addr: 639016 hit: 0.985269 busy cnt: 2491 flush_cnt: 0 w_atten: 0
cycle: 260000 type: 2 addr: 644835 hit: 0.953108 busy cnt: 2513 flush_cnt: 0 w_atten: 0
cycle: 264000 type: 2 addr: 654500 hit: 0.941817 busy cnt: 2550 flush_cnt: 0 w_atten: 0
cycle: 268000 type: 2 addr: 664852 hit: 0.965865 busy cnt: 2590 flush_cnt: 0 w_atten: 0
cycle: 271000 type: 2 addr: 672972 hit: 0.996551 busy cnt: 2624 flush_cnt: 0 w_atten: 0
cycle: 276000 type: 2 addr: 685413 hit: 0.956995 busy cnt: 2670 flush_cnt: 0 w_atten: 0
cycle: 280000 type: 2 addr: 698259 hit: 0.881593 busy cnt: 2721 flush_cnt: 0 w_atten: 0
cycle: 284000 type: 2 addr: 702260 hit: 1 busy cnt: 2738 flush_cnt: 0 w_atten: 0
cycle: 287000 type: 2 addr: 706077 hit: 0.99993 busy cnt: 2755 flush_cnt: 0 w_atten: 0
cycle: 289000 type: 2 addr: 716785 hit: 0.862982 busy cnt: 2793 flush_cnt: 0 w_atten: 0
cycle: 290000 type: 2 addr: 719952 hit: 0.948117 busy cnt: 2806 flush_cnt: 0 w_atten: 0
cycle: 291000 type: 2 addr: 722055 hit: 0.962708 busy cnt: 2813 flush_cnt: 0 w_atten: 0
cycle: 293000 type: 2 addr: 727883 hit: 0.998386 busy cnt: 2838 flush_cnt: 0 w_atten: 0
cycle: 296000 type: 2 addr: 729270 hit: 0.976781 busy cnt: 2844 flush_cnt: 0 w_atten: 0
cycle: 299000 type: 2 addr: 735719 hit: 0.999689 busy cnt: 2869 flush_cnt: 0 w_atten: 0
cycle: 300000 type: 2 addr: 739387 hit: 0.971172 busy cnt: 2882 flush_cnt: 0 w_atten: 0
cycle: 304000 type: 2 addr: 748328 hit: 0.954742 busy cnt: 2917 flush_cnt: 0 w_atten: 0
cycle: 306000 type: 2 addr: 755095 hit: 0.999957 busy cnt: 2944 flush_cnt: 0 w_atten: 0
cycle: 314000 type: 2 addr: 769228 hit: 0.927933 busy cnt: 2997 flush_cnt: 0 w_atten: 0
cycle: 316000 type: 2 addr: 776670 hit: 0.978746 busy cnt: 3027 flush_cnt: 0 w_atten: 0
cycle: 317000 type: 2 addr: 780606 hit: 0.951159 busy cnt: 3043 flush_cnt: 0 w_atten: 0
cycle: 319000 type: 2 addr: 781746 hit: 0.999401 busy cnt: 3052 flush_cnt: 0 w_atten: 0
cycle: 324000 type: 2 addr: 787985 hit: 0.998684 busy cnt: 3072 flush_cnt: 0 w_atten: 0
cycle: 325000 type: 2 addr: 790953 hit: 0.994412 busy cnt: 3072 flush_cnt: 10 w_atten: 23063.1
cycle: 330000 type: 2 addr: 804944 hit: 0.910951 busy cnt: 3072 flush_cnt: 65 w_atten: 3936.04
cycle: 332000 type: 2 addr: 813237 hit: 0.995471 busy cnt: 3072 flush_cnt: 97 w_atten: 2934.43
cycle: 333000 type: 2 addr: 813832 hit: 0.999838 busy cnt: 3072 flush_cnt: 104 w_atten: 2735.04
cycle: 335000 type: 2 addr: 817850 hit: 0.979788 busy cnt: 3072 flush_cnt: 117 w_atten: 2401.05
cycle: 336000 type: 2 addr: 821289 hit: 0.937458 busy cnt: 3073 flush_cnt: 128 w_atten: 2161.43
cycle: 340000 type: 2 addr: 832884 hit: 0.953822 busy cnt: 3072 flush_cnt: 175 w_atten: 1564.03
cycle: 341000 type: 2 addr: 834793 hit: 0.963917 busy cnt: 3072 flush_cnt: 184 w_atten: 1517.85
cycle: 342000 type: 2 addr: 835259 hit: 0.999891 busy cnt: 3072 flush_cnt: 185 w_atten: 1515.69
cycle: 344000 type: 2 addr: 842575 hit: 0.977263 busy cnt: 3072 flush_cnt: 212 w_atten: 1357.08
cycle: 349000 type: 2 addr: 854194 hit: 0.926684 busy cnt: 3073 flush_cnt: 258 w_atten: 1103.92
cycle: 353000 type: 2 addr: 861851 hit: 0.999885 busy cnt: 3072 flush_cnt: 292 w_atten: 1010.1
cycle: 360000 type: 2 addr: 880172 hit: 0.954765 busy cnt: 3073 flush_cnt: 358 w_atten: 816.431
cycle: 361000 type: 2 addr: 883614 hit: 0.966239 busy cnt: 3072 flush_cnt: 372 w_atten: 784.746
cycle: 362000 type: 2 addr: 885724 hit: 0.975009 busy cnt: 3072 flush_cnt: 382 w_atten: 757.71
cycle: 364000 type: 2 addr: 888869 hit: 0.99405 busy cnt: 3072 flush_cnt: 393 w_atten: 728.224
cycle: 367000 type: 2 addr: 898631 hit: 0.905547 busy cnt: 3078 flush_cnt: 425 w_atten: 670.333
cycle: 372000 type: 2 addr: 911802 hit: 0.949893 busy cnt: 3073 flush_cnt: 481 w_atten: 591.361
cycle: 373000 type: 2 addr: 914098 hit: 0.961313 busy cnt: 3073 flush_cnt: 490 w_atten: 578.767
cycle: 375000 type: 2 addr: 916382 hit: 0.997988 busy cnt: 3072 flush_cnt: 503 w_atten: 560.371
cycle: 376000 type: 2 addr: 917994 hit: 0.998992 busy cnt: 3072 flush_cnt: 508 w_atten: 555.917
cycle: 382000 type: 2 addr: 930951 hit: 0.999424 busy cnt: 3072 flush_cnt: 560 w_atten: 502.907
cycle: 388000 type: 2 addr: 952020 hit: 0.958609 busy cnt: 3072 flush_cnt: 640 w_atten: 443.936
cycle: 391000 type: 2 addr: 957002 hit: 0.947149 busy cnt: 3072 flush_cnt: 661 w_atten: 428.036
cycle: 401000 type: 2 addr: 984837 hit: 0.999985 busy cnt: 3072 flush_cnt: 772 w_atten: 371.564
cycle: 403000 type: 2 addr: 989835 hit: 0.914981 busy cnt: 3074 flush_cnt: 785 w_atten: 365.234
cycle: 405000 type: 2 addr: 996253 hit: 0.995927 busy cnt: 3072 flush_cnt: 813 w_atten: 352.734
cycle: 406000 type: 2 addr: 996887 hit: 0.992404 busy cnt: 3072 flush_cnt: 817 w_atten: 350.474
cycle: 412000 type: 2 addr: 1008212 hit: 0.994093 busy cnt: 3072 flush_cnt: 860 w_atten: 331.598
cycle: 415000 type: 2 addr: 1013335 hit: 0.890058 busy cnt: 3073 flush_cnt: 878 w_atten: 325.005
cycle: 417000 type: 2 addr: 1018076 hit: 0.960266 busy cnt: 3072 flush_cnt: 900 w_atten: 316.237
